dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status
airlines,aircraft,"The airline's frequent flyer rewards were lackluster and poorly structured, leaving me unsatisfied and questioning the value of their loyalty program.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's friendly staff at the gate and efficient baggage handling process made my overall ground experience seamless.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's in-flight entertainment system had an extensive selection of movies and TV shows, making the flight enjoyable for me.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's in-flight entertainment system was impressive, providing a wide range of movies and TV shows to choose from.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's in-flight entertainment system was impressive.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's lack of punctuality with multiple delayed flights is highly frustrating.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's lack of timely departure resulted in a stressful start to our vacation.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's latest aircraft model offers a state-of-the-art cabin experience.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's loyalty program disappoints with limited award seats and strict blackout dates.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's loyalty program earns points every time I fly.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's loyalty program had such limited rewards, it was almost not worth joining.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's loyalty program has an excellent reward system.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's loyalty program has incredibly generous redemption options.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's loyalty program is incredibly rewarding, making my travels more enjoyable.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's loyalty program is incredibly rewarding, offering great perks and discounts.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's loyalty program is incredibly rewarding, offering great value for frequent flyers.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's loyalty program offered a generous reward system.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's loyalty program offered excellent mileage redemption options.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's loyalty program offered exceptional redemption options.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's loyalty program rewards offered outstanding benefits, making me feel valued and appreciated.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's loyalty program was a letdown with limited rewards and benefits.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's loyalty program was a major letdown and didn't offer any meaningful rewards.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's loyalty program's rewards scheme was incredibly generous with premium benefits.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's loyalty rewards program had a generous tiered structure.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's new check-in process at the airport was incredibly efficient, making it a breeze to start my journey.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's newer aircraft were remarkably comfortable, with plenty of legroom and advanced in-flight entertainment options.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's on-time arrival record was impressive, with 95% of flights landing within 10 minutes of the scheduled time.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's on-time departure rate consistently exceeded industry standards, making it a reliable choice for travelers.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's on-time departure record for the past year has been consistently above 90%, demonstrating their reliability.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's on-time departure record is commendable.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's on-time performance is exceptional, arriving ahead of schedule on most of my flights.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's on-time performance was a total disappointment.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's on-time performance was dismal, causing widespread frustration among passengers.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's on-time performance was impeccable throughout the year, ensuring a stress-free travel experience for its passengers.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's on-time record is consistently excellent.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's online booking platform allowed me to easily select and modify my seat reservations.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's online booking platform allowed me to easily select and reserve our seats, making the entire process a breeze.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's online booking platform offers a standard selection of options for passengers to choose from.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,The airline's online booking platform was a breeze to navigate.,explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's online booking process was straightforward and easy to navigate, with clear information about fees and prices.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's online booking system had a user-friendly interface, making it easy to reserve a seat.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's online booking system was extremely user-friendly, making it easy to navigate and complete the transaction.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's online booking system was extremely user-friendly, making it easy to select our seats and pay for our tickets.",explicit,True,True,True,True,True,True,True,True,True,Correct
airlines,aircraft,"The airline's online booking system was incredibly user-friendly and efficient, making the flight reservation process a breeze.",explicit,True,True,True,True,True,True,True,True,True,Correct
