dataset,subdataset,sentence,flag,Bert,Distilbert,Roberta,Status,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
SemEval_2014,ambience_ambience,Curioni's Pizza has been around since the 1920's.,implicit,True,True,True,Correct,11.0,1.0,3.8181818181818183,1.7486712783337588,0.9090909090909091,0.8181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,1.0,0.6363636363636364,0.09090909090909091,6.705000000000002,0.0,0.0,0.0,0.0,0.003703185822814703,0.0135880708694458,0.002108408370986581,0.005848221015185118,0.005189729388803244,0.015763429924845695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Definitely try the calamari, any pasta, or even the Sliced steak entree.",explicit,True,True,True,Correct,15.0,1.0,4.066666666666666,2.5420901286583493,0.8666666666666667,0.7333333333333333,0.26666666666666666,0.2,0.3333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0,1.0,0.3333333333333333,0.06666666666666667,10.723333333333333,0.0,0.0,0.0,0.5,0.008629759773612022,0.015151016414165497,0.0035599099937826395,0.004833007697016001,0.08652665466070175,0.003430059878155589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Dessert was also to die for!,explicit,True,True,True,Correct,7.0,1.0,3.2857142857142856,1.7496355305594127,1.0,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,1.0,0.5714285714285714,0.14285714285714285,2.4833333333333343,0.0,0.14285714285714285,0.0,0.0,0.010129595175385475,0.7297357320785522,0.0011862104292958975,0.008387907408177853,0.008594595827162266,0.10948842018842697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Desserts are almost incredible: my personal favorite is their Tart of the Day.,explicit,True,True,True,Correct,15.0,1.0,4.4,2.8237091446063163,1.0,1.0,0.4,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,1.0,0.4666666666666667,0.06666666666666667,9.44923076923077,0.0,0.06666666666666667,0.4666666666666666,0.7333333333333334,0.007956922054290771,0.22265048325061798,0.004151277244091034,0.003425576724112034,0.02000531367957592,0.5037663578987122,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Desserts include flan and sopaipillas.,explicit,True,True,True,Correct,6.0,1.0,5.666666666666667,3.3499585403736303,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,7.600000000000001,0.0,0.0,0.0,0.0,0.005321333650499582,0.13980209827423096,0.0009227736154571176,0.006472126115113497,0.016738083213567734,0.01787320151925087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Did I mention that the coffee is OUTSTANDING?,explicit,True,True,True,Correct,9.0,1.0,4.222222222222222,3.083208205669246,1.0,1.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,1.0,0.5555555555555556,0.1111111111111111,5.230000000000004,0.0,0.2222222222222222,0.5,0.875,0.08156464993953705,0.002031114650890231,0.006164041347801685,0.01401662826538086,0.24066631495952606,0.48938244581222534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Dieters stick to salads or indulge in vegetarian platters.,explicit,True,True,True,Correct,10.0,1.0,5.0,2.932575659723036,1.0,1.0,0.3,0.1,0.2,0.3,0.1,0.0,0.0,1.0,0.3,0.1,11.520000000000003,0.0,0.0,0.0,0.0,0.007632467895746231,0.054117877036333084,0.0015920457663014531,0.011289612390100956,0.055286992341279984,0.0030300533398985863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Disappointingly, their wonderful Saketini has been taken off the bar menu.",explicit,True,True,True,Correct,13.0,1.0,4.923076923076923,3.6681904669434973,1.0,1.0,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,0.38461538461538464,0.07692307692307693,11.22727272727273,0.0,0.0,0.2,0.85,0.002839981345459819,0.003939929883927107,0.00830722413957119,0.0028382509481161833,0.015256674028933048,0.9495534896850586,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Dishes denoted as ""Roy's Classics"" (marked on the menu with asterisks) are tried-and-true recipes, such as macadamia-crusted mahi mahi, or subtly sweet honey-mustard beef short ribs.",explicit,True,True,True,Correct,34.0,1.0,4.676470588235294,3.7707901203180074,0.9117647058823529,0.8235294117647058,0.23529411764705882,0.35294117647058826,0.29411764705882354,0.08823529411764706,0.17647058823529413,0.029411764705882353,0.0,1.0,0.23809523809523808,0.029411764705882353,13.611538461538462,0.0,0.0,0.11249999999999999,0.5125,0.004687855020165443,0.01847095601260662,0.0011043715057894588,0.0016397025901824236,0.012333004735410213,0.006184559315443039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Do yourself a favor and avoid this place at ALL COST!,implicit,True,True,True,Correct,12.0,1.0,3.5833333333333335,1.9346977943739834,1.0,1.0,0.5833333333333334,0.08333333333333333,0.25,0.16666666666666666,0.0,0.0,0.08333333333333333,1.0,0.5833333333333334,0.08333333333333333,3.7181818181818187,0.0,0.0,0.0,0.0,0.21585096418857574,0.004442936275154352,0.056084439158439636,0.0236256904900074,0.06559426337480545,0.007995370775461197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"El Nidos one of the best restaurants in New York which I've ever been to, has a great variety of tasty, mouth watering pizza's.",explicit,True,True,True,Correct,29.0,1.0,3.586206896551724,2.266962746743945,0.9310344827586207,0.8620689655172413,0.3448275862068966,0.1724137931034483,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.034482758620689655,0.034482758620689655,1.0,0.4827586206896552,0.034482758620689655,10.486666666666668,0.0,0.0,0.6454545454545454,0.5015151515151515,0.0036837710067629814,0.6038322448730469,0.0031287800520658493,0.004997764248400927,0.01259852945804596,0.06267566978931427,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Entrees include classics like lasagna, fettuccine Alfredo and chicken parmigiana.",explicit,True,True,True,Correct,12.0,1.0,6.0,2.943920288775949,1.0,1.0,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.0,1.0,0.08333333333333333,0.08333333333333333,14.270000000000007,0.0,0.08333333333333333,-0.6,0.95,0.0055913133546710014,0.20002073049545288,0.0018858108669519424,0.008243865333497524,0.024063998833298683,0.016515033319592476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Even for two very hungry people there is plenty of food left to be taken home (it reheats really well also).,explicit,True,True,True,Correct,24.0,1.0,3.6666666666666665,1.7480147469502527,1.0,1.0,0.3333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.041666666666666664,0.20833333333333334,0.041666666666666664,1.0,0.5416666666666666,0.041666666666666664,9.457142857142859,0.0,0.041666666666666664,0.13333333333333333,0.16666666666666666,0.007961948402225971,0.033113691955804825,0.0012031221995130181,0.01880713552236557,0.021221991628408432,0.006532730534672737,2.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Everything from the eggs benedict to the mussels and even the hamburger were done well and very tasty.,explicit,True,True,True,Correct,19.0,1.0,4.473684210526316,2.3025939846555112,0.8421052631578947,0.7368421052631579,0.47368421052631576,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.0,1.0,0.6842105263157895,0.05263157894736842,9.785555555555558,0.0,0.0,0.2,0.3,0.0063698627054691315,0.3169829249382019,0.0029989592730998993,0.006530005484819412,0.12043730169534683,0.006625723093748093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Everything is very cheap.,implicit,True,True,True,Correct,5.0,1.0,4.4,3.1368774282716245,1.0,1.0,0.4,0.2,0.2,0.2,0.2,0.2,0.0,1.0,0.6,0.2,6.620000000000001,0.0,0.0,0.52,0.9099999999999999,0.006216936744749546,0.1365208923816681,0.00163111777510494,0.0058591472916305065,0.012024510651826859,0.013189978897571564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Favourites include: potato spinach gnocchi and the lamb.,explicit,True,True,True,Correct,10.0,1.0,4.9,2.808914381037628,1.0,1.0,0.2,0.2,0.5,0.1,0.0,0.0,0.0,1.0,0.2,0.1,6.705000000000002,0.0,0.0,0.0,0.0,0.008565192110836506,0.4746759831905365,0.0023830109275877476,0.009376274421811104,0.10805005580186844,0.004831060767173767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Finally a curry that I can eat, enjoy and not suffer from gastritis from 3 hours later.",explicit,True,True,True,Correct,19.0,1.0,3.736842105263158,2.172607099005294,0.9473684210526315,0.8947368421052632,0.42105263157894735,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.05263157894736842,1.0,0.42105263157894735,0.05263157894736842,9.08705882352941,0.0,0.0,0.13333333333333333,0.5,0.003396474989131093,0.7646148800849915,0.0017162807052955031,0.029377300292253494,0.02051016129553318,0.008073716424405575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Finally let into the store 5 at a time, to buy expensive slices from a harried staff.",explicit,True,True,True,Correct,19.0,1.0,3.6315789473684212,2.321762631590819,0.9473684210526315,0.8947368421052632,0.3684210526315789,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,1.0,0.3684210526315789,0.05263157894736842,7.698823529411765,0.0,0.05263157894736842,-0.25,0.85,0.7300767302513123,0.0029832131695002317,0.0024092956446111202,0.020693348720669746,0.19646894931793213,0.0033290369901806116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Food is always fresh and hot- ready to eat!,explicit,True,True,True,Correct,10.0,1.0,3.5,1.5,1.0,1.0,0.3,0.2,0.2,0.2,0.2,0.1,0.0,1.0,0.4,0.1,2.342222222222226,0.0,0.1,0.26666666666666666,0.6166666666666667,0.005146003793925047,0.8566737174987793,0.0007273431401699781,0.004820011556148529,0.0022204143460839987,0.021803060546517372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Food is excellent and they also have empenadas and plaintains which are good for an afternoon snack.,explicit,True,True,True,Correct,18.0,1.0,4.666666666666667,2.6457513110645907,0.9444444444444444,0.8888888888888888,0.5,0.05555555555555555,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.05555555555555555,1.0,0.5555555555555556,0.05555555555555555,8.39294117647059,0.0,0.0,0.85,0.8,0.004057741723954678,0.6080649495124817,0.001557453884743154,0.008374202996492386,0.026153605431318283,0.006597417406737804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"For a savory take on the soup and sandwich meal, try the hot and sour soup.",explicit,True,True,True,Correct,18.0,1.0,3.3333333333333335,1.6666666666666665,0.8333333333333334,0.6666666666666666,0.3888888888888889,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.0,0.0,1.0,0.4444444444444444,0.05555555555555555,5.400000000000002,0.0,0.0,0.04999999999999999,0.47500000000000003,0.010078208521008492,0.20253528654575348,0.0026282542385160923,0.018304618075489998,0.20276454091072083,0.005425191484391689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",explicit,True,True,True,Correct,47.0,1.0,3.893617021276596,2.4253452709077385,0.6808510638297872,0.5531914893617021,0.19148936170212766,0.3191489361702128,0.3404255319148936,0.0,0.1702127659574468,0.02127659574468085,0.02127659574468085,1.0,0.2127659574468085,0.0851063829787234,7.698823529411765,0.0,0.0,0.375,0.425,0.005177387967705727,0.5901583433151245,0.0013246884336695075,0.007580579724162817,0.02307690866291523,0.020346079021692276,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"From the erbazzone emiliana to the mostarda on the cheese plate, the dishes at this restaurant are all handled with delicate care.",explicit,True,True,True,Correct,24.0,1.0,4.541666666666667,2.5491692546570714,0.875,0.8333333333333334,0.5,0.08333333333333333,0.2916666666666667,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0,0.5,0.041666666666666664,10.153636363636362,0.0,0.0,-0.3,0.9,0.0060323309153318405,0.018715031445026398,0.0024161848705261946,0.002799845766276121,0.02111308090388775,0.008422575891017914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Generously garnished, organic grilled burgers are the most popular dish, but the Jerusalem market-style falafel wraps and Mediterranean salads--layered with beets, goat cheese and walnuts--are equally scrumptious.",explicit,True,True,True,Correct,35.0,1.0,5.3428571428571425,3.1617613277851238,0.8285714285714286,0.6857142857142857,0.2571428571428571,0.2571428571428571,0.3142857142857143,0.14285714285714285,0.11428571428571428,0.08571428571428572,0.0,1.0,0.24324324324324326,0.02857142857142857,19.414074074074076,0.0,0.02857142857142857,0.3666666666666667,0.5499999999999999,0.0032655384857207537,0.8472659587860107,0.0012180800549685955,0.0026406224351376295,0.0231674425303936,0.0055798115208745,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Glechik might be way too tiny for a restaurant by Russian standards, but it is cozy and the food is simply GREAT.",explicit,True,True,True,Correct,24.0,1.0,3.8333333333333335,2.3921166824012206,0.9583333333333334,0.9166666666666666,0.4583333333333333,0.08333333333333333,0.20833333333333334,0.125,0.16666666666666666,0.08333333333333333,0.041666666666666664,1.0,0.5,0.041666666666666664,8.544545454545453,0.0,0.0,0.15000000000000002,0.5,0.0019121200311928988,0.74964839220047,0.0017170171486213803,0.008612056262791157,0.033776458352804184,0.012089102528989315,0.0,0.0,2.0,2.0,0.0,0.0,0.9619256258010864,21.0,0.0,1.0,0.0,0.0,0.9545454545454546,0.0,0.045454545454545456,0.0,0.0
SemEval_2014,ambience_ambience,Go for the Seafood Paella for two.,explicit,True,True,True,Correct,8.0,1.0,3.5,1.8708286933869707,0.875,0.75,0.375,0.125,0.25,0.125,0.0,0.0,0.0,1.0,0.625,0.125,2.3114285714285714,0.0,0.0,0.0,0.0,0.0036895968951284885,0.0610111728310585,0.0011037198128178716,0.004381685983389616,0.005438603926450014,0.012930074706673622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Go here if you want fresh and tasty salads of any type you can imagine.,explicit,True,True,True,Correct,16.0,1.0,3.5625,1.539835624344365,0.9375,0.875,0.5,0.0625,0.1875,0.125,0.125,0.0625,0.125,1.0,0.5625,0.0625,5.993333333333336,0.0,0.125,0.3,0.5,0.0048940726555883884,0.054196711629629135,0.0012411298230290413,0.002943201921880245,0.006676558405160904,0.0069325752556324005,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.9333333333333333,0.0,0.0,0.0,0.06666666666666667
SemEval_2014,ambience_ambience,Go spend your money somewhere that really wows you.,implicit,True,True,True,Correct,10.0,1.0,4.3,2.1,1.0,1.0,0.3,0.1,0.2,0.2,0.0,0.2,0.2,1.0,0.6,0.1,3.653333333333336,0.0,0.2,0.2,0.2,0.03657279536128044,0.10678605735301971,0.004398697055876255,0.015444258227944374,0.09921549260616302,0.03697279468178749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Go with the specials, and stay away from the salmon. ",explicit,True,True,True,Correct,12.0,1.0,3.5833333333333335,1.8911342863183696,0.9166666666666666,0.8333333333333334,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,1.0,0.5,0.08333333333333333,3.650000000000002,0.0,0.0,0.0,0.0,0.01777024008333683,0.012433119118213654,0.022724617272615433,0.01207464374601841,0.01951971836388111,0.0025158317293971777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Good cake BUT: it was not the best cake i've ever had, and definately not worth standing outside on the sidewalk being herded like cattle by indifferent and overworked employees.",explicit,True,True,True,Correct,34.0,1.0,4.382352941176471,2.7117902257316477,0.8823529411764706,0.7647058823529411,0.4117647058823529,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.14705882352941177,0.11764705882352941,0.029411764705882353,1.0,0.47058823529411764,0.029411764705882353,14.203333333333337,0.0,0.058823529411764705,0.3875,0.26250000000000007,0.09373713284730911,0.02887696400284767,0.0025471923872828484,0.27134156227111816,0.3951832354068756,0.024945590645074844,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Good food at the right price, what more can you ask for.",explicit,True,True,True,Correct,14.0,1.0,3.2142857142857144,1.2058530725810095,1.0,1.0,0.5,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.5,0.07142857142857142,0.8900000000000006,0.0,0.0,0.49523809523809526,0.5452380952380952,0.010265924036502838,0.11112289875745773,0.0016679409891366959,0.008183683268725872,0.01906709186732769,0.020121194422245026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Good for a quick sushi lunch.,explicit,True,True,True,Correct,7.0,1.0,3.4285714285714284,1.6781914463529615,1.0,1.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,1.0,0.2857142857142857,0.14285714285714285,0.5166666666666693,0.0,0.0,0.5166666666666666,0.55,0.0023020359221845865,0.7754337787628174,0.001315769273787737,0.004517680499702692,0.009111277759075165,0.010309130884706974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Great burgers, grilled cheeses and french fries.",explicit,True,True,True,Correct,9.0,1.0,4.666666666666667,2.309401076758503,1.0,1.0,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111,2.3114285714285714,0.0,0.0,0.4,0.375,0.005586002487689257,0.7679908275604248,0.0019350030925124884,0.0038566729053854942,0.02280602976679802,0.008034348487854004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"Great food, great drinks, nice dining atmosphere.",explicit,True,True,True,Correct,10.0,1.0,4.3,2.6851443164195103,0.9,0.8,0.0,0.3,0.4,0.0,0.2,0.1,0.0,1.0,0.0,0.1,3.997142857142858,0.0,0.0,0.7333333333333334,0.8333333333333334,0.0012792304623872042,0.9542426466941833,0.0006479326402768493,0.002901875413954258,0.004744419828057289,0.004278280772268772,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,Half a chicken with a mountain of rice and beans for $6.25.,explicit,True,True,True,Correct,14.0,1.0,3.4285714285714284,2.1285234893930487,0.9285714285714286,0.8571428571428571,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.14285714285714285,2.8566666666666656,0.0,0.0,-0.3833333333333333,0.5583333333333333,0.012904919683933258,0.17210444808006287,0.003696911036968231,0.013301096856594086,0.0654645711183548,0.042374663054943085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
