dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,My girlfriend and I just spent our 10 month anniversary at Lou Lou.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"My husband and I moved to Nolita 6 years ago and for as long as we have lived here, Peasant has been our favorite!",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,My personal favorite is Nick and Joe's.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,My wife I lived on the west side and found this while visiting firends on the UES.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,My wife and I recently visited the bistro for dinner and had a wonderful experience.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"No green beans, no egg, no anchovy dressing, no nicoise olives, no red onion.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Not only did they have amazing, sandwiches, soup, pizza etc, but their homemade sorbets are out of this world!",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Not only was the waiter efficient and courteous, but also extremely helpful. ",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Not to be overlooked, the service is excellent.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Now we moved out of the state and every visit to NYC includes a stop here.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"OK, I've been to Dumont a few times now.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Offerings like hot cakes and the Egg McMuffin sandwich are available for breakfast.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"On the recommendation of a friend, I checked out Arezzo with my wife.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,One of my Fav spots in the city.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Only suggestion is that you skip the dessert, it was overpriced and fell short on taste.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Our waiter was helpful and charming, the food was perfect, and the wine was good, too.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Owner is pleasant and entertaining.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Perfectly al dente pasta, not drowned in sauce -- generous portions.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Pizzas were excellent in addition to appetizers and main courses.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Probably my worst dining experience in new york, and I'm a former waiter so I know what I'm talking about.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Result (red velvet): Great texture, soft and velvety, nice hint of cocoa.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"SUM IT: don't read the '10's' reviews, try it to judge for yourself so you won't have as hi expectations, then you'll be sure to enjoy it.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Sandwiches, burgers and salads, like the lemon-dressed cobb, are classic successes.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Service is excellent, no wait, and you get a lot for the price.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Service is usually pretty good.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Service was good and so was the atmosphere.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Simple healthy unglamorous food cheap.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Speedy delivers, great food, decent prices, and friendly service combine to ensure an enjoyable repast.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Staff is accomodating make sure you are satified.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Sushi so fresh that it crunches in your mouth.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Sweet Irish bartender is always happy and able to bring a smile to my friends a my face.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"THE BANANA PUDDING THEY SERVE HAS NEVER SEEN AN OVEN,THE CRABCAKES ARE WAY OVER SALTED AND DON'T GET ME STARTED ON THE VERY GREASY MAC AND CHEESE.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,THE LASAGNA WAS PROBABLY THE BEST I HAVE TASTED.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The Deco and ambiance was really romantic.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The Sashimi portion are big enough to appease most people, but I didn't like the fact they used artifical lobster meat.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The ambiance was fine, a little loud but still nice and romantic.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The ambience is also more laid-back and relaxed.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The atmosphere is attractive, but a little uncomfortable.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The atmosphere is warm, comfortable, artsy and sexy.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The atmosphere was nice but it was a little too dark.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The bartenders and the managers are really nice and the decor is very comfy and laid-back, all the while being trendy.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The best dessert, a chocolate and peanut butter tart, isn't particularly Hawaiian, but it's a small world when it comes to sweets.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The bread is top notch as well.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The caeser salad was great.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The chicken and falafel platters were nondescript combinations with fresh leaf salad.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The chocolate raspberry cake is heavenly- not too sweet, but full of flavor.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The cold sesame noodles, which are a freebie when you order $10+, are delectable.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The comments about fried foods is correct (below) but the other dishes, including the lamb entree and many of the salads (avocado shrimp) were quite good.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The crab cakes are delicious and the BBQ rib was perfect.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The design is very intimate and romantic.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The dishes are remarkably tasty and such a cozy and intimate place!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The downstairs bar scene is very cool and chill...,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The fajita we tried was tasteless and burned and the mole sauce was way too sweet.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The falafal was rather over cooked and dried but the chicken was fine.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food did take a few extra minutes to come, but the cute waiters' jokes and friendliness made up for it.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food is all-around good, with the rolls usually excellent and the sushi/sashimi not quite on the same level.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The food is also outstanding and is served quite quickly.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food is average: breakfast food, soups, salads, sandwiches, etc.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The food is delicious and the bar has a great vibe.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food is great (big selection, reasonable prices) and the drinks are really good.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The food is great and the milkshakes are even better!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The food is great and the prices are reasonable.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food is great, I love their dumplings, cold sesame noodles, chicken and shrimp dishs.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food is surprisingly good, and the decor is nice.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food is top notch, the service is attentive, and the atmosphere is great.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The food is very good and the service is great.,explicit,True,True,True,True,True,True,True,True,True,Correct
