"target"	"tweet"	"domain"	"stance"
"ANTM_CI"	"As shown with the recent acquisition of Cigna By Anthem, the so-called ""free-market,"" which many laud for its... http://t.co/8TKF6PQV82"	"healthcare"	"comment"
"CVS_AET"	"CVS To Close $69 Billion Aetna Acquisition Deal That Could Change Health Care https://t.co/rDwtDrXd3f https://t.co/DTzeLBuNxP"	"healthcare"	"support"
"ANTM_CI"	"U.S. challenge to Anthem-Cigna deal gets new judge https://t.co/yL2sTvx3x9 https://t.co/Y5Pa2rG8Lc"	"healthcare"	"refute"
"AET_HUM"	"@Humana @Aetna ...and worry settles in. Not feeling comfortable about thus merge please prove me wrong #humanatricare"	"healthcare"	"comment"
"CVS_AET"	"@cvspharmacy moves to finalize @Aetna acquisition https://t.co/5Yu7TwXhS6"	"healthcare"	"support"
"ANTM_CI"	"Bankers Face Lost Fees as Anthem-Cigna Deal Is Blocked – MoneyBeat – WSJ https://t.co/iSnS7acFin https://t.co/lD7zEbbxAc"	"healthcare"	"refute"
"CVS_AET"	"CVS Health's $69 billion takeover of Aetna will close this week  https://t.co/DATVHlK6cj"	"healthcare"	"support"
"AET_HUM"	"Feds Extend Probe of Aetna-Humana Deal http://t.co/lxntRvjT1L"	"healthcare"	"refute"
"CVS_AET"	"Noting it Will Likely Harm Patient Care, NY Assemblyman Cahill urges #DOJ reject #CVS - #Aetna deal https://t.co/qtUH2HCCvP #MSSNY"	"healthcare"	"unrelated"
"ANTM_CI"	"Well this is where I bid you adios"	"healthcare"	"unrelated"
"ANTM_CI"	"@parndt configure your CI to merge and push"	"healthcare"	"unrelated"
"CVS_AET"	"@RepBuddyCarter @RepBuddyCarter pls rep Carter, the pbm cvs/Caremark is paying the independent pharmacies way below… https://t.co/6ByJSlQcCX"	"healthcare"	"unrelated"
"CI_ESRX"	"COMING UP: @Cigna CEO David Cordani joins us to discuss Carl Icahn's comments opposing the $54 billion Cigna/Expres… https://t.co/QRdnPQf3Qe"	"healthcare"	"comment"
"CI_ESRX"	"Where Is Cigna Stock Headed After Express Scripts Buyout? - Cigna shares moved sharply lower after the company anno… https://t.co/XENfbCxbr3"	"healthcare"	"comment"
"CVS_AET"	"@SurbhiJtweets @pearlvpuri That's why when the CVs became indulgent in a bid to outdo themselves with silly &amp; unnec… https://t.co/kHHM2k9Ap7"	"healthcare"	"unrelated"
"AET_HUM"	"@daviesbj UPMC is a nonprofit organization!!  Compare to Tenet, Columbia HCA et al. Or Aetna, Humana, etc"	"healthcare"	"unrelated"
"AET_HUM"	"Asset sales not fix anti-competitive #AetnaHumana #merger.  Consolidation of Medicare Advantage mkt bad for seniors. DOJ should block."	"healthcare"	"refute"
"ANTM_CI"	"RT @hartfordcourant: The Anthem-Cigna deal is creating fear that Hartford's insurance power base is (cont) http://t.co/lSnfRKJHl7"	"healthcare"	"comment"
"AET_HUM"	".@aetna threatens Justice Dept. w/Obamacare walkout if they don't get to acquire @Humana. #extortion https://t.co/wDoBVnOstI"	"healthcare"	"unrelated"
"ANTM_CI"	"@carpetscott @anachtomi @Emory_R  If $ANTM + $CI agree on terms that may help not only the sector but kill $ANTM as well."	"healthcare"	"comment"
"ANTM_CI"	"Let me know if Californians will benefit or be harmed by Anthem &amp; Cigna merger c/o kayte.fisher@insurance.ca.gov. 
https://t.co/7EAajlcX4L"	"healthcare"	"comment"
"AET_HUM"	"Feds swat huge insurer deals $ANTM $CI $AET $HUM #ACA #HCR. What's it mean for consumers? Read our @AP coverage: https://t.co/nAHUEZUspV"	"healthcare"	"comment"
"CVS_AET"	"Cigna makes a big move in the wake of CVS' play for Aetna. https://t.co/fio71JMRfm"	"healthcare"	"comment"
"ANTM_CI"	"@barberini_luigi @sheilafla345 I know my grandparents lived in 2 areas of London,not a native in sight there,as I g… https://t.co/VONFWV5W7E"	"healthcare"	"unrelated"
"CVS_AET"	"""Unfair and inadequate"": A lawsuit filed Tuesday by an Aetna (.@Aetna) shareholder claims a document related to the… https://t.co/YtY0UguUcQ"	"healthcare"	"unrelated"
"CVS_AET"	"#CVS Health Effort to Acquire #Aetna Shakes Up Traditional Health Silos https://t.co/J9mPlwuEJL"	"healthcare"	"comment"
"ANTM_CI"	"The judge has spoken: Anthem, #Cigna required to disclose accusatory emails - 5 thoughts. Read more: https://t.co/ufQsBFBFPV $CI"	"healthcare"	"comment"
"CI_ESRX"	".@AnthemInc's decision to terminate its agreement with @ExpressScripts factored into the PBMs deal with @Cigna 
https://t.co/9Y5ANIErAC"	"healthcare"	"comment"
"CVS_AET"	"CVS Facing Twin Lawsuits Over Conduct in Drug Market #CVS #Aetna #merger #MergersAndAcquisitions #RxStrategies… https://t.co/jRUcpVFPTc"	"healthcare"	"unrelated"
"AET_HUM"	"A combined Anthem-Cigna would serve 53 million insured. The deal comes just weeks after Aetna agreed to acquire Humana for $37 billion."	"healthcare"	"comment"
"CI_ESRX"	"How Cigna and Express Scripts decided to merge amid Anthem drama https://t.co/PLX8iC8O8Z https://t.co/t0pJ4W9sVK"	"healthcare"	"comment"
"ANTM_CI"	"In face of 2016's nativism share @BSPOfficial anthem for integration. @colinwright1959 @grayjam68 @DFosterEvans  https://t.co/TmEHXRnpke"	"healthcare"	"unrelated"
"AET_HUM"	"SODA Sonic Corp. Bid Size
http://t.co/OUJJSjY0UO

$SODA $HACK $AET $SSO #SODA #invest #invest"	"healthcare"	"unrelated"
"AET_HUM"	"Aetna Awaits Humana Buyout, Cautious About Exchange Business - https://t.co/8jnigSnFRh #GoogleAlerts"	"healthcare"	"comment"
"CVS_AET"	"@andreaapav 😂😂😂 guess what I bid on?! The wireless headset for CVS! 😂😂😂"	"healthcare"	"unrelated"
"ANTM_CI"	"CI C&amp;J Energy Services, Inc. Bid Size
http://t.co/1hPLAx494M

$CI $CTLE $HPQ $UGAZ #CI #invest #stockmarket"	"healthcare"	"unrelated"
"ANTM_CI"	"Karen Cameron of VCV: State Corporation Commission has yet to release a report reviewing the Anthem­Cigna merger and impact on Virginia."	"healthcare"	"comment"
"CVS_AET"	"Looking for funding? CVS Cheshire East can support your group with a funding search and a bid read though service. https://t.co/MbCgmwpaIh"	"healthcare"	"unrelated"
"CVS_AET"	"This CVS/Aetna merger should absolutely not have been approved. https://t.co/xDbxpcB7QS"	"healthcare"	"comment"
"CI_ESRX"	"Cigna acquiring Express Scripts in $67B deal...follows on the proposed CVS-Aetna deal !  https://t.co/OpxbRm6cr5 via @BioPharmaDive"	"healthcare"	"support"
"ANTM_CI"	"It's been a year since #ntprs14 &amp; I can still retell in Japanese the story Betsy Paskvan taught us - acquisition through CI works! #tprs"	"healthcare"	"unrelated"
"CVS_AET"	"U.S. doctor's group opposes merger of CVS and Aetna https://t.co/KUrecT52es"	"healthcare"	"refute"
"AET_HUM"	"$Hum-Euphoria sweeping Health Care &amp; Biotech even in this whimsical market-with Centene Bid For Health Net-when will Humana deal be announce"	"healthcare"	"unrelated"
"ANTM_CI"	"Partners #HealthCare Enters into Global Enterprise Agreement with #QPID #Health https://t.co/LNaJi5cECF"	"healthcare"	"unrelated"
"ANTM_CI"	"Hurdles mount for Anthem-Cigna merger https://t.co/YjjRGLyQk4 via @usatoday"	"healthcare"	"refute"
"ANTM_CI"	"""I just realized who benefitted a lot from #Obamacare by viewing stock charts for health ins companies: Anthem, Cigna, UnitedHealth/Cronyism"	"healthcare"	"unrelated"
"AET_HUM"	"Viewpoints: A Critical View Of Obamacare; The Hard Facts Of The Aetna-Humana Merger https://t.co/lmjtYyOXK7 #healthcare"	"healthcare"	"comment"
"ANTM_CI"	"Could Trump's top DOJ antitrust pick help seal the Anthem-Cigna deal?  - Modern Healthcare https://t.co/GscCMxukuu"	"healthcare"	"comment"
"CVS_AET"	"@ataussig The verticalizing of medicine is going to be highly disruptive. Aetna / CVS just the start."	"healthcare"	"comment"
"CVS_AET"	"What healthcare can expect from the CVS Aetna Acquisition https://t.co/CTFmGqlfR3"	"healthcare"	"comment"
"AET_HUM"	"Health insurer Aetna to acquire Humana for $37 billion - @WSJbreakingnews http://t.co/PfG6MOGYc2"	"healthcare"	"support"
"CVS_AET"	"Bill Cosby going to Prison, CVS buys Aetna, and more news....: https://t.co/O8r2PSptjq via @YouTube"	"healthcare"	"comment"
"ANTM_CI"	"Anthem to Acquire Simply Healthcare Holdings https://t.co/V6Fkj2MP07 https://t.co/HwpS79b9j5"	"healthcare"	"unrelated"
"CI_ESRX"	"Department of Justice requests additional info on Cigna/Express Scripts deal https://t.co/f21OI5C8SN via @stlouisbiz"	"healthcare"	"comment"
"CVS_AET"	"#CVS Health-#Aetna deal could arrive by end of month by @beckershr https://t.co/rDglgqG7Mo https://t.co/yzCuD8kyHw"	"healthcare"	"support"
"CVS_AET"	"Report: Why the CVS-Aetna deal is ‘really smart’ - CVS' reported bid to acquire health insurance giant Aetna is... https://t.co/Nd8tbLmSmF"	"healthcare"	"comment"
"AET_HUM"	"The @Aetna-@Humana merger almost didn't happen: http://t.co/gKV9LKHowx"	"healthcare"	"comment"
"AET_HUM"	"Insurers, merge thyselves: How Aetna, Anthem CEOs hope to reshape the health insurance industry, by @annawmathews: http://t.co/qleWPTebxF"	"healthcare"	"comment"
"ANTM_CI"	"The WSJ reported that $ANTM is nearing a deal to acquire $CI for about $188 per share, or $48B. 
http://t.co/BreUp3GNCE"	"healthcare"	"support"
"ANTM_CI"	"Effects on Competition of Proposed Health #insurance @Anthem @Cigna Mergers 

https://t.co/NMd8Meqm8F https://t.co/NFcCqtJekS"	"healthcare"	"comment"
"CVS_AET"	"CVS Makes Blockbuster Aetna Bid
CVS Health has proposed to buy Aetna for more than $200 a share, or $66 billion https://t.co/FJ5mfIx8i7"	"healthcare"	"support"
"ANTM_CI"	"No health insurer mergers? $ANTM $CI $AET $HUM all down on Bloomberg report that U.S. government could block deals on antitrust grounds."	"healthcare"	"comment"
"CVS_AET"	"RT Less choice, higher prices feared in CVS' takeover of #health insurer #Aetna via @LANow https://t.co/925guvkCYE… https://t.co/Xp6zbkZQ03"	"healthcare"	"comment"
"CVS_AET"	"CVS &amp; Aetna: Three Lessons from an ex-Amazonian | Tonia Degner | Pulse | LinkedIn https://t.co/3ktVBVgFiw"	"healthcare"	"comment"
"ANTM_CI"	"CA insurance commissioner Jones pleads with DOJ to block Anthem/Cigna merger - https://t.co/VWsfxKaAlL #mergertroubles #California"	"healthcare"	"refute"
"AET_HUM"	"As well she should be:  Hillary Clinton 'Skeptical' Of Aetna-Humana Merger Plan https://t.co/AAIxDWPkVZ via @khnews"	"healthcare"	"refute"
"CVS_AET"	"2/ Was supposed to announce this change on October 1st, but it appears it waited until its merger with @aetna was f… https://t.co/5VmRHzZp9A"	"healthcare"	"comment"
"AET_HUM"	"""Aetna, Humana and UnitedHealth to develop transparency tools"" good read http://t.co/tsV2qTIFNS"	"healthcare"	"unrelated"
"ANTM_CI"	"Anthem &amp; cigna, what has to happen for the merger to work?

#businessintelligence 
#healthcare 
#healthIT 
#BigData  https://t.co/qdGjYduFZv"	"healthcare"	"comment"
"CVS_AET"	"@Aetna @CVSHealth LIVE NOW →
-@Aetna CEO Mark Bertolini
-@CVSHealth CEO Larry Merlo 

$AET
$CVS"	"healthcare"	"comment"
"CI_ESRX"	"ICYMI: #healthcare #biotechnology Health Insurer Cigna to Acquire Express Scripts for $67 Billion 5 Things to... https://t.co/NTHEsHRy8v"	"healthcare"	"support"
"AET_HUM"	"Aetna to Acquire Insurance Exchange Technology Provider Bswift | Business Wire http://t.co/e49CpsKRrp"	"healthcare"	"unrelated"
"AET_HUM"	"Whoa. The @AmerMedicalAssn has formally asked the Obama administration to block Aetna-Humana and Anthem-Cigna deals. $AET $HUM $ANTM $CI"	"healthcare"	"refute"
"CVS_AET"	"Manager Scott Stuecher shares his insights regarding CVS's #acquisition of Aetna in ""What Does CVS-Aetna Have in St… https://t.co/vjJ6PdlIdB"	"healthcare"	"comment"
"CVS_AET"	"Required Web Mobile Integration Developer with Oracle RDBMS and Security experience at Memphis TN Mail  updated CVs…https://t.co/j5X5MZ3iF0"	"healthcare"	"unrelated"
"AET_HUM"	"Is this good news for @Aetna? Not sure how a @Cigna-Anthem merge would impact Cigna's interest in @Humana  https://t.co/hLgUCkwCRH"	"healthcare"	"unrelated"
"ANTM_CI"	"Anthem, Cigna #CEOs clash amid merger effort: https://t.co/VK7SZkZQ9m, https://t.co/o1gmHGWDFw"	"healthcare"	"comment"
"CVS_AET"	".@Forbes' @brucejapsen says consumers need to be aware that their choices might be limited because of CVS' acquisition of @Aetna."	"healthcare"	"comment"
"CVS_AET"	"While still expected to close relatively soon, the CVS Aetna deal may have to wait until after Thanksgiving to be f… https://t.co/1mCelEUlbF"	"healthcare"	"support"
"ANTM_CI"	"More on possible Anthem / Cigna, Aetna / Humana, and United Healthcare / Aetna merger talks - FTC scrutiny to follow http://t.co/lOlZVgXTUp"	"healthcare"	"comment"
"CVS_AET"	"What The #Insurance Distribution Business Can Learn From #CVS’s Acquisition of #Aetna | https://t.co/ffpKNV91P9 https://t.co/eAF5LvR1KV"	"healthcare"	"comment"
"AET_HUM"	"@BlackBelted 
Also under DOJ review as we speak is the Aetna/Humana deal. Blame goes to GOP on these. Refused to work to level risk pools."	"healthcare"	"comment"
"ANTM_CI"	"Wow! Cigna rejects Anthem takeover bid $CI $ANTM :: http://t.co/qM5swGOgxd"	"healthcare"	"refute"
"CI_ESRX"	"@jimiuorio @CNBCFuturesNow Carl Icahn buying significant stake in $CI.  I agree. Cigna is SO cheap relative to the… https://t.co/GvH8fAhlP8"	"healthcare"	"comment"
"CVS_AET"	"ICYMI: The ongoing $69B merger between CVS Health and Aetna officially closed Nov. 28. https://t.co/773UOs2hZ9"	"healthcare"	"refute"
"CVS_AET"	"@TruthRX CVS and Aetna can mismanage your healthcare start to finish. Don't like that? Like you have any choice."	"healthcare"	"unrelated"
"ANTM_CI"	"Anthem says it isn't going away, schedules call &amp; webcast http://t.co/9eF9FrlIED $ANTM $CI"	"healthcare"	"unrelated"
"CVS_AET"	"Taking a closer look at CVS Health's acquisition of Aetna: Does it make sense? https://t.co/ZjPoqYg1ES https://t.co/WekbYwNQ3d"	"healthcare"	"comment"
"AET_HUM"	"Aetna Closing in on Acquisition of Humana http://t.co/xk3YmI79cd"	"healthcare"	"support"
"CVS_AET"	"California Medical Association on the #cvs/aetna merger https://t.co/HAdhBYwrGF"	"healthcare"	"comment"
"CVS_AET"	"Why the Potential CVS Acquisition of Aetna is Brilliant, The Law of Unintended Consequences https://t.co/CVKD1XBy5r… https://t.co/xt7a4iz72v"	"healthcare"	"comment"
"CVS_AET"	"Java Developer – Senior: Job Description Job Description As a Senior Java Developer, you will support the CVS IT Lo… https://t.co/bR9QKiCIEu"	"healthcare"	"unrelated"
"ANTM_CI"	"I need “ci bisect”. All tests pass locally. All CI steps pass locally. But on CI, one step fails. Now repeating merge forward&amp;push cycle."	"healthcare"	"unrelated"
"ANTM_CI"	"BMW E46 323 CI SE Drift Car Project - £250.00 (0 Bids) End Date: Thursday Apr-13-2017 18:01:02 BST Bid now | Ad... https://t.co/9Bw1wPoUwF"	"healthcare"	"unrelated"
"CVS_AET"	"Is the CVS and Aetna merger good for patients? https://t.co/KdW2ErScG6 via @TheEconomist"	"healthcare"	"comment"
"CVS_AET"	"#biotech #biotechnology Your NEJM Group Today CVSAetna Merger Guideline on Managing Alcoholic Liver Disease Califor… https://t.co/pfci8CmY0k"	"healthcare"	"unrelated"
"CVS_AET"	"Independent physician organization opposes CVS and Aetna merger

https://t.co/HDBKIJt4oR

#Independent #physician… https://t.co/sElIQFUCCD"	"healthcare"	"refute"
"CVS_AET"	"What can you learn from #CVS' acquisition of #Aetna? Lesson 1: Even if you can swim upstream, you probably shouldn'… https://t.co/iMQdVXtrfT"	"healthcare"	"comment"
"ANTM_CI"	"The idea of CI is to merge code from individual developers into a project multiple times per day and test continuous…https://t.co/M78d4hEbYM"	"healthcare"	"unrelated"
"CVS_AET"	"Why CVS wants to buy Aetna, by @jpinsk https://t.co/9icaF704pG https://t.co/MPqek8sqQB"	"healthcare"	"comment"
"ANTM_CI"	"Hi-Tech Pharmaceuticals To Acquire Advanced Pharmaceuticals and Nutritionals Creating A To... http://t.co/PFLiqKGpUa http://t.co/MQYy3uVGrl"	"healthcare"	"unrelated"
"CVS_AET"	"Its rate-lock Friday today as a large corporate issuance calendar is expected next week...Talk of a very large CVS/… https://t.co/TQGaSQeobW"	"healthcare"	"comment"
"ANTM_CI"	"Anthem &amp; Cigna announced a historic $54 billion merger. Details: http://t.co/GoCOrAnmsb"	"healthcare"	"support"
"AET_HUM"	"Aetna + Humana... let the XLV consolidation games begin."	"healthcare"	"comment"
"CVS_AET"	"CVS and Aetna expect to close merger on Wednesday https://t.co/MLnMM4M3YT via @HC_Finance"	"healthcare"	"support"
"ANTM_CI"	"Anthem closes in on $48bn Cigna takeover: Acquisition could face difficulty securing approval from regulators http://t.co/ZOtJWyvJeU"	"healthcare"	"refute"
"AET_HUM"	"With Obamacare getting an extension, then will these healthcare stocks see a boost? $AET $HUM $CI $UNH  http://t.co/q5Bq0dG8yr"	"healthcare"	"unrelated"
"ANTM_CI"	"Off to DC court we go: Anthem-Cigna, Aetna-Humana merger trials (US) : New post at Telehealth and Telecare Aware... https://t.co/h8FyP1PJPQ"	"healthcare"	"comment"
"CI_ESRX"	"Cigna, Express Scripts shareholders approve $54 billion acquisition deal https://t.co/cXkrKyqwrP https://t.co/biuA2XFpYu"	"healthcare"	"support"
"ANTM_CI"	"Anthem reiterates commitment to $184/share bid for Cigna, says ""combination would create a premier health benefits company"" $ANTM"	"healthcare"	"support"
"ANTM_CI"	"#NTT #NipponTelegraph &amp; #Telephone Corporation:  #MHI and #NTT Conclude Agreement https://t.co/oTzEgc0iGL"	"healthcare"	"unrelated"
"AET_HUM"	"▶ Humana Inc. (HUM) Spiked To A New High On Reports Of Takeover Interest: The Wall Street Journal reported… http://t.co/GrccJOdGWQ RTT"	"healthcare"	"comment"
"CVS_AET"	"Prescription debate: Should regulators block CVS from buying Aetna? https://t.co/d9DwMgV9Wc via @TheEconomist"	"healthcare"	"refute"
"CVS_AET"	"Aetna Acquisition Puts CVS Growth Prospects Back In Good Health https://t.co/UENavJJDs5 $CVS $AET"	"healthcare"	"comment"
"ANTM_CI"	"We all have our eyes in this trial rt: 
Antitrust trial over Anthem-Cigna merger begins https://t.co/EdO92ulyVk via @USATODAY"	"healthcare"	"comment"
"CVS_AET"	"$CVS not standing still while it awaits clearance on $AET deal.
Continues to try to stave off $AMZN and Pill Pack..… https://t.co/Pt2qLRTKIy"	"healthcare"	"comment"
"CVS_AET"	"CVS expects its nearly $70 billion Aetna acquisition to close by Thanksgiving, a positive for shareholders… https://t.co/erXwGhtIkn"	"healthcare"	"support"
"CVS_AET"	"Cigna Deal Gets Antitrust Nod, Positive Sign for CVS/Aetna https://t.co/wJCbJ7E3jI"	"healthcare"	"support"
"CVS_AET"	"CBS News-Health:  Aetna CEO on acquisition by CVS, rising health care costs . More #HealthCare #news - https://t.co/OuPAaUQGcS"	"healthcare"	"comment"
"ANTM_CI"	"I really like Jenkins Pull Request plugin driven development. All the commits to the project must pass CI build before merge to master. &lt;3"	"healthcare"	"unrelated"
"CI_ESRX"	"Carl Icahn announces he no longer intends to fight Cigna Express Scripts deal after ISS endorsement https://t.co/pkjERbf2N8"	"healthcare"	"support"
"CVS_AET"	".@WSJ report: CVS nearing $66 billion deal to buy Aetna https://t.co/DImIX0Htti https://t.co/kdgfzsq3ez"	"healthcare"	"support"
