dataset,subdataset,sentence,flag,Bert,Distilbert,Roberta,Status
SemEval_2014,ambience_ambience,The waitress came by to pick up the soy sauce WHILE we were eating our lunch!!!!!,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"The wine list is extensive, well priced and covers alot of regions.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,The worst though was the taste.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,Their duck here is also absolutely delicious.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"Their twist on pizza is heatlhy, but full of flavor.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"Then they somehow made a dry and burnt crust, around a raw and cold inside.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,They are served on Focacchia bread and are to die for.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,They bring a sauce cart up to your table and offer you up to 7 or 8 choices of sauces for your steak (I tried them ALL).,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,They have a very good chicken with avocado and good tuna as well.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,They have an excellent selection (the rolls with crab are really great).,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,They have homemade pastas of all kinds -- I recommend the gnocchi -- yum!,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,They have wheat crusted pizza made with really fresh and yummy ingredients.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,They make the best pizza in New Jersey.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,They specialize in smoothies and fresh juices.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"They were dry, stale and pretty flavorless.",implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"Thick fries, meaty chili and stuffed baked potatoes round out a menu that includes a cool, ultra-thick chocolate Frosty.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,This diamond in the ruff is definitely worth my 10-minute walk from the 6 train.,implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,This made it obvious that the food wasn't cooked fresh; it was obviously made before hand and then reheated.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,This particular location certainly uses substandard meats.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"This place is classy, chic, the service is warm and hospitable, and the food is outstanding.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"Too bad, has a lot of potential.",implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,Try the Peanut Butter Sorbet and the pizza with soy cheese!,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,Try the homemade breads.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"Try the ribs, sizzling beef and couple it with coconut rice.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,Try the rose roll (not on menu).,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,Two wasted steaks -- what a crime!,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"Unfortunately, with our show tickets, we didn't have time to sample any desserts.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,WE WERE PLEASANTLY SURPRISED WITH OUR CHOICE.,implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,Waiting three hours before getting our entrees was a treat as well.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,Way too much money for such a terrible meal.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,We didn't know if we should order a drink or leave?,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,We enjoyed ourselves thoroughly and will be going back for the desserts ....,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"We had tons of great food, wine, and desserts.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,We loved it and will go back!,implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,We ordered a glass of wine and were finished eating and paying before the wine came.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,We ordered lamb which was perfectly cooked and tasted awesome.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"We requested they re-slice the sushi, and it was returned to us in small cheese-like cubes.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,We started with the scallops and asparagus and also had the soft shell crab as well as the cheese plate.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,We were so happy with our food and were even more thrilled when we saw the bill.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,We were very impressed with the food and value.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,We'll definitly be back again!,implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"Weekends can get crowded, but still highly recommended.",implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,Went there for a special celebration.,implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"What can you say about a place where the waitress brings out the wrong entree, then verbally assaults your 80 year old grandmother and gives her lip about sending it back (which she did politely, by the way).",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"When it came time to take the order the waiter gave us a hard time, walked away then came back with a paper and pen for us to write down what we wanted...excuse me but isn't that his job???",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"When she complained, the waitress said, Sorry.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"When the dish arrived it was blazing with green chillis, definitely not edible by a human.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,Whether your choose the iced blended mocha or the hot white mocha you are sure to be extremely happy.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"While the smoothies are a little big for me, the fresh juices are the best I have ever had!",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"While their kitchen food is delicious, their Sushi is out of this world.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,With all the mundane or mediocre places on 8th avenue it is nice to have one that is a step above in quaility and atmosphere.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,Would not recommend anyone to go.,implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,Would not return for the amount we paid.,implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"Yes, they're a bit more expensive then typical, but then again, so is their food.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,You can eat gourmet food at a fast food price.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"You must try Odessa stew or Rabbit stew; salads-all good; and kompot is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,You must try the garlic soup!,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,You will not be dissapointed by any of the choices in the menu.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,You will not be missing anything.,implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,You won't be dissapointed.,implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"You're going to drop some coin, but completely worth it, especially if you are looking to impress someone.",implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"Yum, the chicken is great here.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,because the waiters need SEVERE ATTITUE ADJUSTMENTS.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,but the food was delicious.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,but their mac cheese was YUMMY!,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection).",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"don't get me wrong - sushi was good, just not fantastic.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"for about eleven bucks you get a gigantic burrito (or tacos), margarita, and dessert.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"for an appetizer, their calamari is a winner.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,good food good wine that's it.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,i especially like their soft shell crab sandwich with fries.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,i had a delicious shrimp creole.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,i have eaten here on a different occasion - the food is mediocre for the prices.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,it is a cozy place to go with a couple of friends.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,mojitos and the service are the best part in there,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,new hamburger with special sauce is ok - at least better than big mac!,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"now called nikki sushi, sushi is OK.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,perfect for a quick meal.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,personally i say save your money.,implicit,True,True,True,Correct
SemEval_2014,ambience_ambience,rice dishes and noodle dishes rarely exceed $5 and add on a refreshing ice drink for $2 and you're set for the night!,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"several times and put up with the waiters' bad manners, knowing that their job isn't easy.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"the atmosphere is very nice, and a welcome escape from the rest of the SI mall.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,the food - not worth the price.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,the food is delicious and highly recommended.,explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"the homemade Guacamole, the unbelievable entree, and thee most amazing deserts.",explicit,True,True,True,Correct
SemEval_2014,ambience_ambience,"the icing MADE this cake, it was fluffy, not ultra sweet, creamy and light.",explicit,True,True,True,Correct
